VPC_MICROLOG.9031280014603051.11-1-2016 13_56_40_243.csv
9031280014603051
RNID=1518
11-1-2016 12:55:39:665;STA;0;0;0;0;0;;;311.5.1;;;;O;N
11-1-2016 12:55:39:681;EOD;311.5.1
11-1-2016 12:55:39:681;EOD;311.5.1
11-1-2016 12:55:39:681;DOS;0;0;O
11-1-2016 12:56:12:87;AIR;6320676;561268;1518;9031280014603051;INFOTAIMNENT-PC1;e06c1c87-f994-4564-aea9-646b0bae3413;IPCD;1fd8db5a-f0cf-4a74-870f-a334f0e60f25;65c3be39-4c90-4059-b6b6-9e390d5f136b;NT service_destination.htm?linedestinationfile=LineDestinationMatrix.xml&lineoverviewfile=LineOverview.xml&zonenamenumberfile=ZoneNameNumberMatrix.xml;WEBPAGE;3665;15076;10;10;11-1-2016 13:56:1:87;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:56:12:102;AIR;6320676;561268;1518;9031280014603051;INFOTAIMNENT-PC1;3aac7af7-7543-44b6-9678-3ec7c2dafbb4;IPCB;3e41a227-58eb-4cf4-be4f-4f0f09e3af8c;29bf32a1-fd0c-4998-a4a1-d7c45feef9f3;NT idle_stop_info.htm;WEBPAGE;493;14750;10;10;11-1-2016 13:56:1:87;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:56:19:696;POS;6320672;561275;0;3
11-1-2016 12:56:22:87;AIR;6320671;561277;1518;9031280014603051;INFOTAIMNENT-PC1;c399e327-2562-4b6f-841b-bf2b013419c2;IPCT;20692207-af58-438c-a150-45e67b0f2964;49bcde9f-ebb5-4e10-8399-37f8d1a681ec;NT news v17.htm?file=RSSNordjyske.rss&mode=html&index=2;WEBPAGERSS;5220;28918;10;10;11-1-2016 13:56:11:87;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:56:23:87;AIR;6320671;561277;1518;9031280014603051;INFOTAIMNENT-PC1;e06c1c87-f994-4564-aea9-646b0bae3413;IPCD;1fd8db5a-f0cf-4a74-870f-a334f0e60f25;65c3be39-4c90-4059-b6b6-9e390d5f136b;NT service_destination.htm?linedestinationfile=LineDestinationMatrix.xml&lineoverviewfile=LineOverview.xml&zonenamenumberfile=ZoneNameNumberMatrix.xml;WEBPAGE;3665;15076;10;10;11-1-2016 13:56:12:87;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:56:23:102;AIR;6320671;561277;1518;9031280014603051;INFOTAIMNENT-PC1;3aac7af7-7543-44b6-9678-3ec7c2dafbb4;IPCB;3e41a227-58eb-4cf4-be4f-4f0f09e3af8c;29bf32a1-fd0c-4998-a4a1-d7c45feef9f3;NT idle_stop_info.htm;WEBPAGE;493;14750;10;10;11-1-2016 13:56:12:102;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:56:29:696;POS;6320670;561283;0;4
11-1-2016 12:56:33:87;AIR;6320670;561287;1518;9031280014603051;INFOTAIMNENT-PC1;c399e327-2562-4b6f-841b-bf2b013419c2;IPCT;36dd6f94-e51a-43a9-bc58-6116c476d08c;fdb0cb93-57a4-48af-a6a7-7cd06af023e8;NT_Infoskaerm_mobilbillet_smadret_skaerm_1440x605px__19.06.jpg;PICTURE;309495;17048;10;10;11-1-2016 13:56:22:87;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:56:34:102;AIR;6320669;561288;1518;9031280014603051;INFOTAIMNENT-PC1;e06c1c87-f994-4564-aea9-646b0bae3413;IPCD;1fd8db5a-f0cf-4a74-870f-a334f0e60f25;65c3be39-4c90-4059-b6b6-9e390d5f136b;NT service_destination.htm?linedestinationfile=LineDestinationMatrix.xml&lineoverviewfile=LineOverview.xml&zonenamenumberfile=ZoneNameNumberMatrix.xml;WEBPAGE;3665;15076;10;10;11-1-2016 13:56:23:87;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:56:34:102;AIR;6320669;561288;1518;9031280014603051;INFOTAIMNENT-PC1;3aac7af7-7543-44b6-9678-3ec7c2dafbb4;IPCB;3e41a227-58eb-4cf4-be4f-4f0f09e3af8c;29bf32a1-fd0c-4998-a4a1-d7c45feef9f3;NT idle_stop_info.htm;WEBPAGE;493;14750;10;10;11-1-2016 13:56:23:102;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:56:39:696;POS;6320664;561293;0;1
